Cluster	group	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
aba_specific	aba_specific	GO:0006457	protein folding	30/1762	238/29066	0.000120578471997773	0.00308210739672553	0.00250686667874387	AT1G08780/AT1G09210/AT1G29990/AT1G36390/AT1G52260/AT1G65280/AT1G77510/AT1G80920/AT2G26890/AT2G28000/AT2G29960/AT3G02530/AT3G03960/AT3G07770/AT3G09440/AT3G11830/AT3G13310/AT3G18190/AT3G20050/AT3G54960/AT3G56070/AT4G21870/AT4G36040/AT4G37910/AT5G02490/AT5G12430/AT5G13120/AT5G16070/AT5G20890/AT5G48030	30
aba_specific	aba_specific	GO:0005777	peroxisome	29/1762	227/29066	0.00012254440512112	0.00308210739672553	0.00250686667874387	AT1G04710/AT1G52400/AT1G60490/AT1G74910/AT2G42490/AT2G42520/AT2G43020/AT3G02360/AT3G04460/AT3G16910/AT3G18160/AT3G25800/AT3G51840/AT3G56490/AT3G58510/AT3G59050/AT3G61070/AT4G05160/AT4G05530/AT4G09320/AT4G14430/AT4G18360/AT4G27820/AT4G39260/AT5G04620/AT5G17380/AT5G20070/AT5G24400/AT5G27600	29
aba_specific	aba_specific	GO:0009414	response to water deprivation	35/1762	298/29066	0.00014436845909577	0.00351678417303054	0.00286041591836495	AT1G02730/AT1G06770/AT1G07000/AT1G22190/AT1G32230/AT1G33240/AT1G52400/AT1G60200/AT1G69310/AT1G69700/AT1G74920/AT1G78080/AT1G80410/AT2G26650/AT2G35930/AT2G38750/AT2G38880/AT3G09940/AT3G12490/AT3G15500/AT3G22310/AT3G22380/AT3G23830/AT4G00430/AT4G06634/AT4G20260/AT4G24275/AT4G24960/AT4G36020/AT5G09410/AT5G20830/AT5G23010/AT5G40390/AT5G48870/AT5G66880	35
aba_specific	aba_specific	GO:0006397	mRNA processing	23/1762	164/29066	0.000149741255145238	0.00351678417303054	0.00286041591836495	AT1G08370/AT1G09770/AT1G20960/AT1G23400/AT1G26110/AT1G32490/AT1G43190/AT1G60200/AT2G27100/AT2G47250/AT3G03710/AT3G04680/AT3G13300/AT3G52380/AT3G62310/AT3G63370/AT4G20020/AT4G24740/AT4G31770/AT5G09860/AT5G50250/AT5G53180/AT5G61140	23
aba_specific	aba_specific	GO:0005654	nucleoplasm	20/1762	133/29066	0.000152228975648526	0.00351678417303054	0.00286041591836495	AT1G09760/AT1G52380/AT1G72440/AT1G79150/AT2G27040/AT2G32710/AT2G40430/AT3G02920/AT3G05680/AT3G27100/AT4G00810/AT4G02150/AT4G16143/AT4G32720/AT5G02770/AT5G14520/AT5G15550/AT5G38470/AT5G48820/AT5G59950	20
aba_specific	aba_specific	GO:0005743	mitochondrial inner membrane	20/1762	133/29066	0.000152228975648526	0.00351678417303054	0.00286041591836495	AT1G26740/AT1G27390/AT1G61570/AT1G72750/AT1G74240/AT2G26140/AT2G29080/AT2G29530/AT3G03100/AT3G20000/AT3G46560/AT3G60150/AT4G01100/AT5G13490/AT5G14040/AT5G40650/AT5G48970/AT5G50810/AT5G58270/AT5G61810	20
aba_specific	aba_specific	GO:0009089	lysine biosynthetic process via diaminopimelate	6/1762	15/29066	0.000153018366118358	0.00351678417303054	0.00286041591836495	AT1G14685/AT1G31230/AT2G44040/AT3G14390/AT4G19710/AT5G11880	6
aba_specific	aba_specific	GO:0000932	P-body	12/1762	59/29066	0.000185130315038535	0.00418268999909097	0.00340203790347352	AT1G07705/AT1G08370/AT1G26110/AT1G43190/AT1G76860/AT1G80780/AT3G13300/AT3G48050/AT4G18040/AT5G27720/AT5G47010/AT5G53180	12
aba_specific	aba_specific	GO:0000325	plant-type vacuole	10/1762	43/29066	0.000198197803526896	0.00440329453502253	0.00358146908127548	AT1G04120/AT1G53210/AT2G21410/AT2G41560/AT3G13080/AT3G21250/AT3G58730/AT4G11150/AT5G27150/AT5G39510	10
aba_specific	aba_specific	GO:0042393	histone binding	12/1762	61/29066	0.000257498361811429	0.00548617955180391	0.00446224577593716	AT1G05910/AT1G57820/AT1G74560/AT2G19480/AT2G27960/AT2G36720/AT3G14980/AT4G09550/AT4G10710/AT4G25340/AT4G26110/AT5G09740	12
aba_specific	aba_specific	GO:0005507	copper ion binding	29/1762	237/29066	0.000258782207067763	0.00548617955180391	0.00446224577593716	AT1G08830/AT1G15140/AT1G31710/AT1G36390/AT1G50940/AT1G61570/AT1G66200/AT1G76160/AT2G01520/AT2G32300/AT2G33210/AT2G36950/AT2G37660/AT2G42490/AT2G44790/AT3G13930/AT3G15020/AT3G23940/AT3G29250/AT3G45770/AT3G52300/AT4G12880/AT4G14940/AT4G15940/AT4G20260/AT4G26970/AT5G13490/AT5G50370/AT5G66920	29
aba_specific	aba_specific	GO:1990904	ribonucleoprotein complex	14/1762	79/29066	0.000259286805524116	0.00548617955180391	0.00446224577593716	AT1G49760/AT1G60000/AT3G13224/AT3G23830/AT3G26420/AT3G52380/AT4G03110/AT4G32720/AT4G34110/AT4G39260/AT5G19960/AT5G43960/AT5G50250/AT5G60980	14
aba_specific	aba_specific	GO:0005768	endosome	34/1762	296/29066	0.000271303993280552	0.00565075348504649	0.00459610383353566	AT1G06890/AT1G09330/AT1G19710/AT1G30450/AT1G31130/AT1G53710/AT1G59820/AT1G60490/AT1G75420/AT2G03480/AT2G05170/AT2G14720/AT2G29960/AT2G47160/AT3G04080/AT3G52850/AT3G53520/AT4G08500/AT4G26550/AT4G30260/AT4G30440/AT4G30996/AT4G32390/AT4G32410/AT4G33410/AT4G33430/AT4G38270/AT5G18280/AT5G18480/AT5G20350/AT5G25100/AT5G42050/AT5G45130/AT5G54310	34
aba_specific	aba_specific	GO:0000139	Golgi membrane	37/1762	335/29066	0.000325838993600591	0.00668220582260904	0.00543504718070621	AT1G02730/AT1G06890/AT1G08700/AT1G09330/AT1G10290/AT1G11890/AT1G27600/AT1G29060/AT1G30630/AT1G52360/AT1G59820/AT1G62020/AT2G14720/AT2G21390/AT2G32540/AT2G34840/AT3G04080/AT3G07100/AT3G09560/AT3G15980/AT3G52850/AT4G04850/AT4G13990/AT4G17530/AT4G32530/AT4G38270/AT4G39390/AT5G03345/AT5G03760/AT5G07250/AT5G18280/AT5G18480/AT5G20350/AT5G22740/AT5G25100/AT5G27150/AT5G54690	37
aba_specific	aba_specific	GO:0045037	protein import into chloroplast stroma	6/1762	17/29066	0.000340601812411391	0.00687912448400582	0.00559521318634342	AT1G06950/AT2G15290/AT2G24020/AT3G48870/AT5G01590/AT5G16620	6
aba_specific	aba_specific	GO:0003824	catalytic activity	33/1762	291/29066	0.000417022574481844	0.00829688196692983	0.00674836216364964	AT1G02000/AT1G15950/AT1G30910/AT1G48420/AT1G64770/AT1G67410/AT2G29630/AT2G34770/AT3G10690/AT3G12260/AT3G12290/AT3G23940/AT3G26780/AT3G53520/AT3G63140/AT4G13990/AT4G14430/AT4G15940/AT4G24340/AT4G24350/AT4G29120/AT4G30440/AT4G30530/AT4G34700/AT5G01310/AT5G04620/AT5G16890/AT5G20250/AT5G24400/AT5G26570/AT5G44720/AT5G57800/AT5G63420	33
aba_specific	aba_specific	GO:0003724	RNA helicase activity	5/1762	12/29066	0.000449866961011523	0.0086909081018603	0.00706884774739694	AT2G47250/AT3G53110/AT3G62310/AT5G13010/AT5G47010	5
aba_specific	aba_specific	GO:0051781	positive regulation of cell division	5/1762	12/29066	0.000449866961011523	0.0086909081018603	0.00706884774739694	AT2G17420/AT2G20190/AT2G40430/AT3G21510/AT4G35460	5
aba_specific	aba_specific	GO:0019843	rRNA binding	13/1762	74/29066	0.000464335792075619	0.00884228015481143	0.00719196790733665	AT1G05190/AT1G16740/AT1G32990/AT1G77750/AT2G43030/AT3G23620/AT3G48930/AT3G53430/AT3G63140/AT4G10450/AT4G17560/AT5G45775/AT5G61770	13
aba_specific	aba_specific	GO:0006626	protein targeting to mitochondrion	6/1762	18/29066	0.000484780729597868	0.00910158750075997	0.00740287845049376	AT1G27390/AT1G61570/AT2G29530/AT3G20000/AT3G46560/AT5G50810	6
aba_specific	aba_specific	GO:0006891	intra-Golgi vesicle-mediated transport	10/1762	48/29066	0.000512777015859795	0.00949349669640427	0.00772164219788873	AT1G06210/AT1G15370/AT1G30630/AT1G52360/AT1G62020/AT1G73430/AT2G21390/AT2G34840/AT3G15980/AT5G39510	10
aba_specific	aba_specific	GO:0043022	ribosome binding	7/1762	25/29066	0.000542341955441212	0.00990331269319364	0.00805497064317878	AT1G18080/AT1G48630/AT1G69410/AT2G40290/AT3G18130/AT4G11175/AT5G05470	7
aba_specific	aba_specific	GO:0006364	rRNA processing	14/1762	85/29066	0.000563896931911794	0.0101577650032219	0.00826193228832359	AT1G55150/AT2G34260/AT2G40430/AT3G02560/AT3G03710/AT3G11964/AT3G22660/AT3G61620/AT3G63140/AT4G25630/AT4G34730/AT5G11240/AT5G18570/AT5G63420	14
aba_specific	aba_specific	GO:0016192	vesicle-mediated transport	19/1762	137/29066	0.000623852972753658	0.0110879468357417	0.00901850613243884	AT1G09330/AT1G11890/AT1G16020/AT1G23900/AT1G29060/AT1G31730/AT1G52360/AT1G60780/AT1G62880/AT1G73030/AT2G27460/AT2G27600/AT3G15980/AT3G22950/AT3G43300/AT4G24550/AT4G26550/AT5G11490/AT5G58060	19
aba_specific	aba_specific	GO:0015995	chlorophyll biosynthetic process	9/1762	41/29066	0.000647643684524475	0.0113593293614622	0.00923923815872866	AT1G74470/AT2G40490/AT3G03710/AT3G14110/AT3G14930/AT3G21200/AT3G51820/AT5G16440/AT5G63570	9
aba_specific	aba_specific	GO:0042026	protein refolding	7/1762	26/29066	0.000703590811795644	0.0121803448327739	0.00990702031646634	AT2G28000/AT2G33210/AT3G09440/AT3G13860/AT4G37910/AT5G02490/AT5G18820	7
aba_specific	aba_specific	GO:0048367	shoot system development	12/1762	69/29066	0.000832609206094781	0.0142290778426198	0.0115733803276333	AT1G02730/AT1G48630/AT1G59820/AT1G73590/AT2G20300/AT2G27100/AT3G18130/AT4G29040/AT4G29900/AT5G16780/AT5G46210/AT5G55580	12
aba_specific	aba_specific	GO:0000387	spliceosomal snRNP assembly	6/1762	20/29066	0.000911507845437448	0.0153802526325078	0.01250970127649	AT2G23930/AT2G47640/AT4G30220/AT4G30330/AT5G27720/AT5G62290	6
aba_specific	aba_specific	GO:0010087	phloem or xylem histogenesis	8/1762	35/29066	0.000968026364687153	0.0160215562087659	0.0130313127453144	AT1G05630/AT1G78770/AT2G36120/AT3G63300/AT4G02570/AT5G13300/AT5G16780/AT5G62940	8
aba_specific	aba_specific	GO:0042802	identical protein binding	20/1762	153/29066	0.000973552927914507	0.0160215562087659	0.0130313127453144	AT1G01510/AT1G09570/AT1G17580/AT1G19850/AT1G52400/AT1G55310/AT1G79340/AT2G14750/AT2G19480/AT2G26650/AT2G30490/AT3G13222/AT3G45780/AT3G46940/AT3G55460/AT3G56090/AT3G61070/AT4G33430/AT5G01600/AT5G05000	20
aba_specific	aba_specific	GO:0000287	magnesium ion binding	17/1762	121/29066	0.00101642505919339	0.0165231049256681	0.0134392530291295	AT1G59820/AT1G72550/AT1G74030/AT2G35390/AT2G44530/AT3G02040/AT3G14540/AT3G25610/AT3G46940/AT3G48560/AT4G25840/AT5G08570/AT5G17380/AT5G18570/AT5G52920/AT5G53850/AT5G56350	17
aba_specific	aba_specific	GO:0005685	U1 snRNP	6/1762	21/29066	0.00121111329483186	0.0192192145477484	0.015632164081163	AT1G44910/AT2G23930/AT2G47640/AT3G50670/AT4G03120/AT4G30330	6
aba_specific	aba_specific	GO:0006636	unsaturated fatty acid biosynthetic process	6/1762	21/29066	0.00121111329483186	0.0192192145477484	0.015632164081163	AT1G74960/AT2G29980/AT2G31360/AT2G43710/AT3G11170/AT3G15850	6
aba_specific	aba_specific	GO:0005975	carbohydrate metabolic process	35/1762	335/29066	0.00125502444637494	0.0195732854957431	0.0159201516647178	AT1G02000/AT1G52400/AT1G64760/AT1G64770/AT1G66250/AT2G19450/AT2G32090/AT2G40690/AT3G01590/AT3G03640/AT3G06510/AT3G12700/AT3G13750/AT3G15020/AT3G18080/AT3G29360/AT3G48530/AT3G52840/AT3G55430/AT4G23500/AT4G27820/AT4G34480/AT4G34700/AT5G03650/AT5G04885/AT5G08370/AT5G15490/AT5G17530/AT5G20950/AT5G24400/AT5G26570/AT5G42100/AT5G43330/AT5G61410/AT5G63840	35
aba_specific	aba_specific	GO:0000502	proteasome complex	13/1762	82/29066	0.00126279261262859	0.0195732854957431	0.0159201516647178	AT1G02090/AT1G04810/AT1G16470/AT1G29150/AT1G45000/AT2G20140/AT3G02200/AT3G22110/AT4G29040/AT5G09900/AT5G38470/AT5G64760/AT5G66140	13
aba_specific	aba_specific	GO:0006099	tricarboxylic acid cycle	10/1762	54/29066	0.00134791578766343	0.0206525487925902	0.0167979825927808	AT1G47420/AT2G47510/AT3G15020/AT4G26970/AT4G35260/AT5G03860/AT5G40650/AT5G43330/AT5G55070/AT5G65750	10
aba_specific	aba_specific	GO:0016607	nuclear speck	13/1762	83/29066	0.00141569056000225	0.0213509950164381	0.0173660716760226	AT1G02330/AT1G06220/AT1G09570/AT1G55310/AT2G27100/AT2G33435/AT3G05680/AT3G50670/AT3G53500/AT3G55460/AT4G19610/AT5G61270/AT5G64200	13
aba_specific	aba_specific	GO:0006890	retrograde vesicle-mediated transport, Golgi to ER	8/1762	37/29066	0.00142553530117253	0.0213509950164381	0.0173660716760226	AT1G11890/AT1G15370/AT1G30630/AT1G52360/AT1G62020/AT2G21390/AT2G34840/AT3G15980	8
aba_specific	aba_specific	GO:0005982	starch metabolic process	5/1762	15/29066	0.00146357252359302	0.0216771352661056	0.0176313415122902	AT3G01090/AT3G22380/AT4G24620/AT5G03650/AT5G26570	5
aba_specific	aba_specific	GO:0005509	calcium ion binding	29/1762	265/29066	0.00156753829630157	0.022413848371195	0.01823055539332	AT1G09210/AT1G12310/AT1G21630/AT1G53210/AT1G66970/AT1G69830/AT1G73630/AT2G14720/AT2G38750/AT2G41090/AT2G41110/AT2G41410/AT2G42590/AT2G45670/AT3G18430/AT3G50360/AT3G52850/AT3G55330/AT3G56650/AT4G04720/AT4G15510/AT4G20260/AT5G04170/AT5G07920/AT5G12480/AT5G27540/AT5G37780/AT5G49480/AT5G61810	29
aba_specific	aba_specific	GO:0006071	glycerol metabolic process	6/1762	22/29066	0.0015805714530325	0.022413848371195	0.01823055539332	AT1G66970/AT1G66980/AT2G19450/AT3G02040/AT3G17770/AT5G13640	6
aba_specific	aba_specific	GO:0034459	ATP-dependent 3'-5' RNA helicase activity	6/1762	22/29066	0.0015805714530325	0.022413848371195	0.01823055539332	AT1G06670/AT1G32490/AT2G47250/AT3G26560/AT3G62310/AT5G13010	6
aba_specific	aba_specific	GO:0042273	ribosomal large subunit biogenesis	6/1762	22/29066	0.0015805714530325	0.022413848371195	0.01823055539332	AT1G02870/AT1G07070/AT2G20450/AT2G37990/AT3G22660/AT4G31420	6
aba_specific	aba_specific	GO:0000027	ribosomal large subunit assembly	8/1762	38/29066	0.00171097690780524	0.02396932833978	0.0194957225016571	AT1G16740/AT1G32990/AT2G36620/AT2G40430/AT3G11250/AT3G23620/AT3G53430/AT5G61770	8
aba_specific	aba_specific	GO:0005759	mitochondrial matrix	14/1762	95/29066	0.00172622319626323	0.02396932833978	0.0194957225016571	AT1G03090/AT1G24180/AT1G36390/AT1G50940/AT1G65290/AT2G17420/AT3G06050/AT3G13930/AT3G15020/AT3G48000/AT3G52200/AT4G11120/AT4G22220/AT4G37910	14
aba_specific	aba_specific	GO:0046540	U4/U6 x U5 tri-snRNP complex	7/1762	30/29066	0.00176003029275839	0.0240172061918326	0.0195346644905338	AT1G20960/AT1G60170/AT1G76860/AT2G47640/AT4G30330/AT5G16780/AT5G48870	7
aba_specific	aba_specific	GO:0008026	ATP-dependent helicase activity	12/1762	75/29066	0.0017657060816201	0.0240172061918326	0.0195346644905338	AT1G20920/AT1G20960/AT1G55150/AT2G42520/AT3G02060/AT3G02065/AT3G05740/AT3G18600/AT3G22310/AT3G53110/AT3G58510/AT5G61140	12
aba_specific	aba_specific	GO:0016887	ATPase activity	28/1762	256/29066	0.00188290183785245	0.0252448423377817	0.0205331761423896	AT1G01950/AT1G02890/AT1G05910/AT1G45000/AT1G63640/AT2G20140/AT2G21410/AT2G26140/AT2G29080/AT3G02450/AT3G04080/AT3G09440/AT3G19740/AT3G45850/AT3G47060/AT3G48870/AT3G56690/AT4G29040/AT4G32530/AT4G37910/AT5G02490/AT5G16930/AT5G18280/AT5G23630/AT5G60790/AT5G62670/AT5G64840/AT5G65930	28
aba_specific	aba_specific	GO:0006970	response to osmotic stress	18/1762	139/29066	0.00189383663449225	0.0252448423377817	0.0205331761423896	AT1G01510/AT1G02730/AT1G22190/AT1G32230/AT1G69310/AT1G78080/AT2G35510/AT2G38750/AT2G41560/AT3G23830/AT3G58620/AT4G06634/AT4G08500/AT4G16830/AT5G08590/AT5G20830/AT5G54110/AT5G66880	18
aba_specific	aba_specific	GO:0046907	intracellular transport	4/1762	10/29066	0.00210261515372137	0.0276597663042208	0.0224973816822738	AT1G07140/AT1G08820/AT1G52380/AT2G30060	4
aba_specific	aba_specific	GO:0071013	catalytic step 2 spliceosome	9/1762	48/29066	0.00211650124758478	0.0276597663042208	0.0224973816822738	AT1G10580/AT1G20960/AT1G76860/AT2G03870/AT2G16860/AT2G23930/AT2G47640/AT3G13200/AT3G26560	9
aba_specific	aba_specific	GO:0042335	cuticle development	7/1762	31/29066	0.00215587705808993	0.027900816683824	0.0226934427167361	AT1G01120/AT1G68530/AT2G20300/AT2G26250/AT3G55360/AT4G00730/AT5G57800	7
aba_specific	aba_specific	GO:0005788	endoplasmic reticulum lumen	8/1762	40/29066	0.00241618859021534	0.0309690326034331	0.0251890106064959	AT1G09210/AT1G52260/AT1G52400/AT1G64090/AT1G67960/AT1G77510/AT2G32920/AT3G54960	8
aba_specific	aba_specific	GO:0009791	post-embryonic development	7/1762	32/29066	0.00261705796734508	0.0332241740044856	0.0270232552016584	AT1G17580/AT2G30280/AT3G13300/AT3G21200/AT3G51550/AT5G09530/AT5G20490	7
aba_specific	aba_specific	GO:0003746	translation elongation factor activity	10/1762	59/29066	0.00268939414478431	0.0333171052065698	0.0270988418389599	AT1G06220/AT1G18070/AT1G69410/AT2G31060/AT2G45030/AT3G05500/AT3G08740/AT4G11120/AT5G08650/AT5G47920	10
aba_specific	aba_specific	GO:0006879	cellular iron ion homeostasis	5/1762	17/29066	0.0027243544392469	0.0333171052065698	0.0270988418389599	AT3G56090/AT4G22220/AT5G01600/AT5G58270/AT5G67330	5
aba_specific	aba_specific	GO:0045039	protein import into mitochondrial inner membrane	5/1762	17/29066	0.0027243544392469	0.0333171052065698	0.0270988418389599	AT1G61570/AT2G29530/AT3G07910/AT3G46560/AT4G26670	5
aba_specific	aba_specific	GO:0048038	quinone binding	5/1762	17/29066	0.0027243544392469	0.0333171052065698	0.0270988418389599	AT2G42490/AT4G14940/AT4G23890/AT4G35760/AT5G21430	5
aba_specific	aba_specific	GO:0006096	glycolytic process	11/1762	69/29066	0.00278142828197105	0.0337058536351582	0.0274150347409586	AT1G24180/AT1G34430/AT1G74030/AT2G01140/AT2G21170/AT3G13930/AT3G52200/AT4G24620/AT5G08570/AT5G52920/AT5G56350	11
aba_specific	aba_specific	GO:0009707	chloroplast outer membrane	9/1762	50/29066	0.00283625528886784	0.0338597085414691	0.0275401743575735	AT2G16640/AT3G06510/AT3G52230/AT4G12470/AT4G12480/AT4G26670/AT5G05000/AT5G21990/AT5G53280	9
aba_specific	aba_specific	GO:0042128	nitrate assimilation	8/1762	41/29066	0.0028449267491707	0.0338597085414691	0.0275401743575735	AT1G66200/AT1G71500/AT3G01090/AT3G45700/AT3G45710/AT3G48530/AT5G24400/AT5G50200	8
aba_specific	aba_specific	GO:0009640	photomorphogenesis	10/1762	60/29066	0.00305524085348758	0.0360410270592827	0.0293143742812502	AT1G02090/AT1G09570/AT1G73590/AT2G21320/AT2G26990/AT2G31380/AT3G28860/AT3G57290/AT5G42970/AT5G46210	10
aba_specific	aba_specific	GO:0051539	4 iron, 4 sulfur cluster binding	12/1762	80/29066	0.00308370763204095	0.0360577392413209	0.0293279673222731	AT1G16700/AT1G79010/AT2G29630/AT3G23940/AT4G04610/AT4G22220/AT4G26970/AT5G04560/AT5G08530/AT5G37510/AT5G40650/AT5G49940	12
aba_specific	aba_specific	GO:0006334	nucleosome assembly	7/1762	33/29066	0.00315035543921398	0.0362138132202477	0.0294549118465315	AT1G49950/AT1G74560/AT2G19480/AT3G18035/AT3G44530/AT4G25340/AT4G26110	7
aba_specific	aba_specific	GO:0009116	nucleoside metabolic process	6/1762	25/29066	0.0032091005188746	0.0362138132202477	0.0294549118465315	AT2G16570/AT2G35390/AT2G44530/AT3G54470/AT4G24340/AT4G24350	6
aba_specific	aba_specific	GO:0010030	positive regulation of seed germination	6/1762	25/29066	0.0032091005188746	0.0362138132202477	0.0294549118465315	AT1G75220/AT2G19450/AT2G43820/AT4G14690/AT4G32010/AT5G09530	6
aba_specific	aba_specific	GO:0043424	protein histidine kinase binding	6/1762	25/29066	0.0032091005188746	0.0362138132202477	0.0294549118465315	AT3G21510/AT3G29350/AT5G11490/AT5G13120/AT5G39340/AT5G64070	6
aba_specific	aba_specific	GO:0042803	protein homodimerization activity	20/1762	169/29066	0.00323289105267028	0.0362138132202477	0.0294549118465315	AT1G01510/AT1G08370/AT1G09570/AT1G26110/AT1G36390/AT1G45474/AT1G49950/AT2G15290/AT2G21240/AT2G21280/AT2G46260/AT2G46810/AT3G13300/AT3G47340/AT3G48870/AT3G61600/AT4G26670/AT5G11950/AT5G48160/AT5G65930	20
aba_specific	aba_specific	GO:0000038	very long-chain fatty acid metabolic process	5/1762	18/29066	0.00358572894295807	0.0394756183115209	0.0321079376640475	AT1G01120/AT1G68530/AT2G26250/AT2G34770/AT2G45670	5
aba_specific	aba_specific	GO:0006265	DNA topological change	5/1762	18/29066	0.00358572894295807	0.0394756183115209	0.0321079376640475	AT3G02920/AT3G10690/AT3G23890/AT4G31210/AT5G63920	5
aba_specific	aba_specific	GO:0006888	ER to Golgi vesicle-mediated transport	13/1762	92/29066	0.00361292230608068	0.0394756183115209	0.0321079376640475	AT1G09580/AT1G11890/AT1G30630/AT1G52360/AT1G53710/AT1G62020/AT2G21390/AT2G27460/AT2G34840/AT3G07100/AT3G15980/AT4G17530/AT5G39510	13
aba_specific	aba_specific	GO:0009749	response to glucose	8/1762	43/29066	0.00387838168416874	0.0419830580881426	0.034147391977563	AT1G10840/AT1G18080/AT1G20950/AT1G74670/AT2G19450/AT3G01090/AT3G47340/AT5G20830	8
aba_specific	aba_specific	GO:0009744	response to sucrose	10/1762	62/29066	0.00390540075238536	0.0419830580881426	0.034147391977563	AT1G10840/AT1G20950/AT1G74670/AT2G39990/AT3G12700/AT3G47340/AT5G20250/AT5G20830/AT5G47010/AT5G61230	10
aba_specific	aba_specific	GO:0005622	intracellular	25/1762	234/29066	0.00433587905405715	0.045387422620071	0.0369163701177977	AT1G11930/AT1G27970/AT2G24020/AT2G24790/AT2G31200/AT2G35635/AT2G44080/AT2G45030/AT3G09850/AT3G23940/AT3G46000/AT3G52850/AT3G57490/AT4G17270/AT4G26670/AT4G34970/AT5G01590/AT5G05000/AT5G09860/AT5G14520/AT5G21990/AT5G26240/AT5G43700/AT5G55190/AT5G57950	25
aba_specific	aba_specific	GO:0004722	protein serine/threonine phosphatase activity	18/1762	150/29066	0.00435517987340357	0.045387422620071	0.0369163701177977	AT1G13320/AT1G53710/AT1G79630/AT2G27210/AT2G29400/AT2G42500/AT3G06270/AT3G06670/AT3G25800/AT3G58500/AT3G63340/AT4G03080/AT4G11240/AT4G31750/AT4G31770/AT5G43380/AT5G53140/AT5G59160	18
aba_specific	aba_specific	GO:0009295	nucleoid	7/1762	35/29066	0.00446144674934844	0.045387422620071	0.0369163701177977	AT3G06730/AT3G10690/AT3G27830/AT3G46780/AT3G48500/AT4G20010/AT5G65220	7
aba_specific	aba_specific	GO:0009097	isoleucine biosynthetic process	4/1762	12/29066	0.00449447845900178	0.045387422620071	0.0369163701177977	AT1G14685/AT3G10050/AT3G23940/AT3G48560	4
aba_specific	aba_specific	GO:0009927	histidine phosphotransfer kinase activity	4/1762	12/29066	0.00449447845900178	0.045387422620071	0.0369163701177977	AT3G21510/AT3G29350/AT5G10720/AT5G39340	4
aba_specific	aba_specific	GO:0016717	oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water	4/1762	12/29066	0.00449447845900178	0.045387422620071	0.0369163701177977	AT2G29980/AT2G31360/AT3G11170/AT3G15850	4
aba_specific	aba_specific	GO:0035265	organ growth	4/1762	12/29066	0.00449447845900178	0.045387422620071	0.0369163701177977	AT2G44080/AT3G11220/AT3G27310/AT5G45550	4
aba_specific	aba_specific	GO:0048564	photosystem I assembly	4/1762	12/29066	0.00449447845900178	0.045387422620071	0.0369163701177977	AT1G22700/AT3G55250/AT4G15510/AT5G35220	4
aba_specific	aba_specific	GO:0009553	embryo sac development	11/1762	74/29066	0.00483920676177723	0.0485012226575116	0.0394490143619354	AT1G72440/AT1G72970/AT2G34260/AT3G11964/AT3G12280/AT3G21510/AT3G23940/AT5G45550/AT5G48030/AT5G61230/AT5G63160	11
both	both	GO:0022626	cytosolic ribosome	120/1745	194/29066	4.29120742351917e-96	3.95856788396904e-93	2.82067994971073e-93	AT1G01100/AT1G02780/AT1G07320/AT1G07770/AT1G08360/AT1G09590/AT1G11860/AT1G14320/AT1G15930/AT1G18540/AT1G20620/AT1G20630/AT1G23290/AT1G25260/AT1G33120/AT1G34030/AT1G43170/AT1G48830/AT1G52300/AT1G55490/AT1G56450/AT1G66580/AT1G67090/AT1G67430/AT1G70600/AT1G72370/AT1G74060/AT1G77940/AT2G01250/AT2G09990/AT2G18020/AT2G19730/AT2G21330/AT2G21580/AT2G27530/AT2G27710/AT2G27720/AT2G31610/AT2G32060/AT2G34480/AT2G36160/AT2G39390/AT2G39460/AT2G41840/AT2G43460/AT2G44120/AT3G02080/AT3G02230/AT3G04840/AT3G04920/AT3G05560/AT3G09200/AT3G09630/AT3G09840/AT3G11510/AT3G11940/AT3G13470/AT3G14210/AT3G14420/AT3G14600/AT3G17820/AT3G23990/AT3G24830/AT3G25520/AT3G47370/AT3G49010/AT3G51260/AT3G53740/AT3G53870/AT3G53890/AT3G55280/AT3G55750/AT3G56340/AT3G60770/AT3G61110/AT3G62030/AT3G62870/AT4G01310/AT4G02230/AT4G16720/AT4G18100/AT4G25740/AT4G25890/AT4G27090/AT4G31700/AT4G35090/AT4G36130/AT4G37930/AT4G39200/AT5G02500/AT5G02610/AT5G02870/AT5G02960/AT5G07090/AT5G09510/AT5G10360/AT5G13850/AT5G15200/AT5G15650/AT5G16130/AT5G20290/AT5G22440/AT5G25980/AT5G26000/AT5G27850/AT5G28060/AT5G35530/AT5G35630/AT5G37600/AT5G38410/AT5G38420/AT5G39740/AT5G41520/AT5G47700/AT5G52650/AT5G56710/AT5G57290/AT5G58420/AT5G61170/AT5G64140	120
