Cluster	group	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
common	common	GO:0008289	lipid binding	12/718	192/29066	0.00308027238057067	0.0286572407552803	0.0230093384163311	AT2G42540/AT5G59320/AT3G22600/AT4G12470/AT2G45180/AT3G53980/AT2G38530/AT2G38540/AT2G10940/AT1G64720/AT3G51600/AT2G44300	12
common	common	GO:0009522	photosystem I	4/718	25/29066	0.00309016784534804	0.0286572407552803	0.0230093384163311	AT3G27690/AT3G22840/AT2G34430/AT1G29930	4
common	common	GO:0042803	protein homodimerization activity	11/718	169/29066	0.00331343909945935	0.0304077067356634	0.0244148144170689	AT4G26780/AT2G04030/AT3G48870/AT4G17870/AT1G68010/AT5G50960/AT5G65010/AT1G17840/AT1G02280/AT1G74230/AT5G17710	11
common	common	GO:0009051	pentose-phosphate shunt, oxidative branch	3/718	13/29066	0.00356767903872691	0.0320727064603919	0.0257516682494574	AT1G24280/AT5G11670/AT3G49360	3
common	common	GO:0031425	chloroplast RNA processing	3/718	13/29066	0.00356767903872691	0.0320727064603919	0.0257516682494574	AT5G13650/AT3G03710/AT3G52380	3
common	common	GO:0051287	NAD binding	6/718	61/29066	0.00390229341528779	0.0347264696855408	0.0278824154712748	AT5G14780/AT1G17745/AT5G11670/AT2G41540/AT1G68010/AT1G42970	6
common	common	GO:0020037	heme binding	17/718	333/29066	0.00410661653507713	0.0357439678976087	0.0286993804016883	AT2G47770/AT5G64100/AT5G19890/AT1G17100/AT1G20620/AT5G63450/AT5G42650/AT3G21770/AT4G39950/AT1G37130/AT5G51890/AT1G78460/AT4G09010/AT4G37310/AT4G12310/AT2G46650/AT1G30870	17
common	common	GO:0000166	nucleotide binding	12/718	199/29066	0.0041080967263605	0.0357439678976087	0.0286993804016883	AT5G14050/AT2G18900/AT3G10530/AT1G15440/AT3G21540/AT4G04940/AT2G19540/AT5G50960/AT3G06880/AT1G71840/AT4G31160/AT5G56130	12
common	common	GO:0008194	UDP-glycosyltransferase activity	9/718	126/29066	0.0041383481561363	0.0357439678976087	0.0286993804016883	AT5G54060/AT3G16520/AT5G49690/AT1G22400/AT5G66690/AT4G01070/AT4G34135/AT2G29750/AT2G26480	9
common	common	GO:0042742	defense response to bacterium	17/718	335/29066	0.00435776176480552	0.0372736710174142	0.0299276025135341	AT1G73260/AT4G23670/AT1G02930/AT3G44260/AT1G64790/AT1G19350/AT4G39950/AT2G41560/AT5G24660/AT3G16640/AT4G01050/AT1G53940/AT5G66190/AT3G14420/AT2G39730/AT4G32260/AT5G09650	17
common	common	GO:0080027	response to herbivore	3/718	14/29066	0.00445794816557269	0.0377639647487455	0.0303212668751503	AT3G45140/AT4G15210/AT3G16400	3
common	common	GO:0016887	ATPase activity	14/718	256/29066	0.00486081923479868	0.040784588055787	0.0327465716870648	AT3G12580/AT4G37910/AT3G16340/AT3G03060/AT2G07698/AT5G64840/AT5G50920/AT5G49910/AT3G09440/AT3G48870/AT2G18960/AT4G24280/AT5G06670/AT2G03670	14
common	common	GO:0042626	ATPase activity, coupled to transmembrane movement of substances	8/718	108/29066	0.00539262285337658	0.044629447463688	0.0358336683142342	AT3G16340/AT3G21090/AT1G17840/AT2G47800/AT4G04770/AT1G28010/AT3G53510/AT2G36380	8
common	common	GO:0010206	photosystem II repair	3/718	15/29066	0.00547103328726254	0.044629447463688	0.0358336683142342	AT4G02530/AT1G55480/AT1G75690	3
common	common	GO:0098869	cellular oxidant detoxification	3/718	15/29066	0.00547103328726254	0.044629447463688	0.0358336683142342	AT5G24660/AT5G51890/AT3G49580	3
common	common	GO:0016168	chlorophyll binding	4/718	30/29066	0.00607388082700474	0.0490925597118457	0.0394171696354146	AT3G27690/AT3G22840/AT2G34430/AT1G29930	4
common	common	GO:0080167	response to karrikin	9/718	134/29066	0.00617154495511753	0.0494284645950777	0.0396868728214257	AT1G61890/AT1G10370/AT3G22840/AT1G10960/AT3G09440/AT3G13790/AT3G53260/AT3G21090/AT1G07440	9
DEG_only	DEG_only	GO:0003735	structural constituent of ribosome	214/4494	362/29066	1.91987391463636e-81	2.8356537719179e-78	2.24524202016946e-78	AT4G16720/AT5G67510/AT2G33370/AT3G07110/AT2G36160/AT5G20290/AT1G43170/AT3G62870/AT3G04840/AT2G44120/AT5G39740/AT4G18730/AT3G49010/AT4G17390/AT5G04800/AT5G23740/AT1G04480/AT4G10450/AT5G61170/AT3G25520/AT4G31700/AT1G58380/AT5G58420/AT3G56340/AT5G10360/AT3G16780/AT1G74060/AT1G67430/AT5G27850/AT4G36130/AT3G11510/AT1G57860/AT2G37190/AT5G56710/AT3G09500/AT4G18100/AT1G09590/AT5G35530/AT2G37270/AT1G14320/AT3G53890/AT5G52650/AT2G09990/AT3G17465/AT2G19730/AT5G60670/AT5G47700/AT2G40510/AT2G18020/AT3G02080/AT1G57660/AT4G15000/AT3G57490/AT5G22440/AT3G05590/AT4G30930/AT3G52590/AT5G09510/AT2G32220/AT3G16080/AT1G15930/AT3G09200/AT4G13170/AT2G40590/AT3G23390/AT1G72370/AT2G27530/AT2G37600/AT1G22780/AT2G44860/AT2G27720/AT3G09630/AT3G24830/AT3G53870/AT5G27700/AT3G47370/AT3G11940/AT1G09690/AT3G48930/AT1G08360/AT5G02960/AT3G04400/AT4G00810/AT1G02780/AT3G53740/AT2G07725/AT1G33140/AT2G01250/AT4G00100/AT3G53430/AT3G60245/AT1G16870/AT5G46430/AT4G26230/AT3G02560/AT3G44590/AT2G31610/AT5G57290/AT1G04270/AT4G29410/AT2G39460/AT3G58700/AT4G31985/AT5G48760/AT2G39390/AT4G35490/AT5G28060/AT4G14320/AT1G64880/AT1G25260/AT3G45030/AT4G09800/AT5G41520/AT1G07770/AT5G03850/AT3G55280/AT5G56670/AT3G46040/AT1G15250/AT4G33865/AT3G59540/AT3G13580/AT5G39850/AT4G02230/AT5G64140/AT2G17360/AT4G25890/AT3G60770/AT2G20450/AT2G20060/AT3G04920/AT4G25740/AT3G22230/AT3G61110/AT2G34480/AT2G19740/AT3G01790/AT1G48830/AT5G47930/AT5G06360/AT5G18380/AT5G59850/AT2G41720/AT1G66580/AT1G33120/AT1G74270/AT1G80750/AT5G64670/AT1G77750/AT1G26910/AT3G52580/AT5G45775/AT1G70600/AT2G07734/AT4G28360/AT3G14600/AT3G01170/AT3G06040/AT3G27830/AT1G07070/AT3G04230/AT5G15520/AT5G02610/AT5G02450/AT2G42710/AT5G23535/AT2G04390/AT3G12370/AT1G26740/AT4G37660/AT1G47278/AT3G02190/AT2G41840/AT1G07830/AT1G80620/AT3G49080/AT5G15200/AT5G62300/AT1G77940/AT5G56940/AT3G06700/AT3G55750/AT5G09770/AT2G32060/AT1G34030/AT1G01100/AT5G55140/AT3G11120/AT2G27710/AT5G15220/AT4G27090/AT1G41880/AT5G46160/AT1G31817/AT4G29430/AT3G18240/AT1G14620/AT2G25210/AT1G70190/AT5G11750/AT2G45710/AT5G27820/AT3G28900/AT5G53070/AT3G08520/AT1G69620/AT5G59240/AT2G19750/AT4G30800/AT3G44890/AT3G09680/AT3G22300/AT2G34520/AT1G26880	214
DEG_only	DEG_only	GO:0005730	nucleolus	198/4494	416/29066	1.72996135688222e-54	1.27757646205752e-51	1.01157214078744e-51	AT1G48920/AT1G56110/AT3G18130/AT3G17390/AT5G52470/AT3G07050/AT4G25730/AT3G44750/AT3G57150/AT5G27120/AT3G58660/AT2G33370/AT3G07110/AT5G64420/AT5G14520/AT1G72440/AT5G20290/AT1G43170/AT5G22470/AT2G44120/AT5G39740/AT2G36170/AT3G22660/AT3G49010/AT4G17390/AT5G02500/AT5G62190/AT5G55920/AT1G31970/AT3G25520/AT3G11964/AT4G31700/AT3G51800/AT3G24500/AT5G58420/AT3G56340/AT3G05060/AT3G13920/AT1G74060/AT2G33150/AT1G67430/AT2G27840/AT3G05560/AT2G43650/AT3G56990/AT3G11510/AT2G37190/AT1G50920/AT3G09500/AT4G18100/AT3G23620/AT4G39260/AT1G09590/AT5G35530/AT1G14320/AT5G15550/AT2G37990/AT2G18220/AT5G40770/AT5G22100/AT2G18020/AT4G28450/AT4G32720/AT5G22440/AT4G05410/AT5G09510/AT3G09200/AT4G15770/AT5G20160/AT1G31660/AT4G01560/AT2G47990/AT2G44860/AT3G22330/AT1G08410/AT3G09630/AT1G79150/AT1G54690/AT3G15460/AT3G47370/AT5G16750/AT4G02400/AT5G20020/AT1G02780/AT5G11240/AT4G00100/AT5G65140/AT3G06860/AT5G54910/AT5G61770/AT1G10490/AT1G18850/AT4G30150/AT2G39460/AT3G53230/AT3G13230/AT5G57280/AT1G25260/AT4G26600/AT4G09800/AT3G61620/AT5G57120/AT3G62310/AT5G27770/AT1G23280/AT5G66540/AT5G59870/AT5G60990/AT1G13440/AT3G60770/AT5G08690/AT5G08180/AT3G04920/AT2G20490/AT3G16810/AT1G03360/AT3G45980/AT1G65030/AT5G52820/AT3G55510/AT1G33120/AT1G80750/AT2G47420/AT5G22330/AT4G16143/AT5G56010/AT3G57940/AT5G42020/AT3G04230/AT5G15520/AT5G48240/AT3G15010/AT2G04390/AT1G73870/AT5G26180/AT1G02870/AT2G41840/AT1G51380/AT5G22880/AT2G39250/AT1G14850/AT5G15200/AT3G49430/AT2G19520/AT1G07370/AT3G06720/AT2G45640/AT3G09840/AT3G06700/AT1G02140/AT1G76300/AT4G22380/AT2G40430/AT5G35910/AT5G67630/AT5G04280/AT1G63780/AT5G55310/AT3G60360/AT1G33390/AT1G72050/AT1G09760/AT1G01210/AT5G59910/AT2G38250/AT2G27710/AT5G15090/AT1G52980/AT4G27090/AT2G47640/AT1G04050/AT4G25210/AT3G52930/AT1G20960/AT5G11170/AT4G19610/AT5G53770/AT1G17690/AT3G19760/AT1G11240/AT1G72320/AT1G59760/AT1G07840/AT5G04600/AT2G45710/AT2G27100/AT3G46210/AT5G62690/AT5G40530/AT5G64680/AT2G17250/AT3G09680/AT2G46230/AT1G21690/AT1G26880/AT4G14960/AT3G07590/AT5G37720	198
DEG_only	DEG_only	GO:0005840	ribosome	162/4494	300/29066	2.80331518427999e-54	1.38016550906052e-51	1.09280111218774e-51	AT4G16720/AT3G58660/AT2G33370/AT3G07110/AT5G20290/AT1G43170/AT5G39740/AT3G49010/AT4G17390/AT5G04800/AT1G04480/AT4G10450/AT5G61170/AT3G25520/AT3G56340/AT5G10360/AT3G16780/AT1G74060/AT1G67430/AT5G27850/AT3G05560/AT4G36130/AT1G57860/AT2G37190/AT5G56710/AT3G09500/AT4G18100/AT1G09590/AT2G37270/AT1G14320/AT3G53890/AT3G17465/AT2G19730/AT5G60670/AT5G47700/AT2G40510/AT2G18020/AT3G02080/AT1G57660/AT4G15000/AT3G57490/AT5G22440/AT3G05590/AT4G30930/AT3G52590/AT2G32220/AT3G16080/AT3G09200/AT4G13170/AT2G40590/AT3G23390/AT2G37600/AT1G22780/AT2G44860/AT2G27720/AT3G09630/AT3G24830/AT5G27700/AT3G11940/AT1G09690/AT1G08360/AT5G02960/AT3G04400/AT4G00810/AT1G02780/AT3G53740/AT2G07725/AT2G01250/AT3G53430/AT3G60245/AT5G46430/AT4G26230/AT1G30230/AT3G44590/AT5G57290/AT4G29410/AT4G31985/AT5G48760/AT2G39390/AT4G35490/AT5G28060/AT4G14320/AT1G64880/AT1G25260/AT5G03850/AT3G55280/AT5G56670/AT1G15250/AT4G33865/AT3G59540/AT1G53560/AT5G27770/AT4G02230/AT5G64140/AT2G17360/AT4G25890/AT2G20450/AT2G20060/AT3G04920/AT3G22230/AT3G61110/AT2G34480/AT2G19740/AT3G01790/AT5G47930/AT3G56910/AT5G06360/AT5G18380/AT1G66580/AT1G74270/AT5G64670/AT1G26910/AT1G70600/AT4G28360/AT3G14600/AT3G01170/AT3G06040/AT1G07070/AT5G15520/AT5G02610/AT5G02450/AT2G42710/AT5G23535/AT2G04390/AT3G12370/AT4G37660/AT3G02190/AT1G06380/AT1G07830/AT5G02740/AT1G80620/AT3G49080/AT5G56940/AT3G06700/AT3G55750/AT4G22380/AT5G09770/AT1G01100/AT3G11120/AT2G27710/AT5G15220/AT4G27090/AT1G41880/AT5G46160/AT2G42650/AT2G25210/AT1G70190/AT5G62270/AT5G11750/AT2G45710/AT5G27820/AT3G28900/AT5G53070/AT3G46210/AT3G08520/AT1G69620/AT5G59240/AT2G19750/AT3G44890/AT3G09680/AT2G34520/AT1G26880	162
DEG_only	DEG_only	GO:0022626	cytosolic ribosome	124/4494	194/29066	5.85185583909396e-53	2.16079776858545e-50	1.71089785190353e-50	AT4G16720/AT1G48630/AT5G67510/AT3G07110/AT2G36160/AT5G20290/AT1G43170/AT3G62870/AT3G04840/AT2G44120/AT5G39740/AT1G66200/AT3G49010/AT5G02500/AT4G10450/AT5G61170/AT3G25520/AT4G31700/AT5G58420/AT3G56340/AT5G10360/AT1G74060/AT1G67430/AT5G27850/AT3G05560/AT4G36130/AT3G11510/AT2G37190/AT5G56710/AT4G18100/AT1G09590/AT5G35530/AT2G37270/AT1G14320/AT3G53890/AT5G52650/AT2G09990/AT2G19730/AT3G23990/AT5G47700/AT2G18020/AT3G02080/AT4G15000/AT5G22440/AT5G09510/AT1G15930/AT3G09200/AT1G72370/AT2G27530/AT2G27720/AT3G09630/AT3G24830/AT3G53870/AT3G47370/AT1G01120/AT3G11940/AT3G48930/AT1G08360/AT5G02960/AT4G00810/AT1G02780/AT3G53740/AT2G01250/AT1G18080/AT3G02560/AT3G44590/AT4G35090/AT2G31610/AT5G57290/AT1G04270/AT1G20630/AT2G39460/AT3G58700/AT5G48760/AT2G39390/AT5G28060/AT1G25260/AT3G17820/AT5G41520/AT1G07770/AT3G55280/AT3G46040/AT3G13580/AT4G02230/AT5G13780/AT5G64140/AT4G25890/AT3G60770/AT3G04920/AT4G25740/AT3G22230/AT3G61110/AT2G34480/AT2G19740/AT1G48830/AT5G47930/AT1G66580/AT1G33120/AT1G70600/AT3G14600/AT3G04230/AT5G02610/AT2G41840/AT5G15200/AT1G77940/AT3G09840/AT3G55750/AT4G11150/AT5G13850/AT1G27390/AT2G32060/AT5G25980/AT1G34030/AT3G25860/AT1G01100/AT2G27710/AT4G27090/AT1G03090/AT4G29430/AT2G45710/AT3G28900/AT5G59240/AT3G09680/AT1G56450	124
DEG_only	DEG_only	GO:0022625	cytosolic large ribosomal subunit	105/4494	148/29066	9.43133094660814e-52	2.78601516162805e-49	2.20593866982772e-49	AT4G16720/AT5G67510/AT2G33370/AT3G07110/AT1G43170/AT3G62870/AT2G44120/AT5G39740/AT2G36170/AT4G18730/AT3G49010/AT4G17390/AT1G04480/AT4G10450/AT3G25520/AT3G16780/AT1G74060/AT1G67430/AT5G27850/AT3G05560/AT4G36130/AT1G57860/AT2G37190/AT5G56710/AT3G09500/AT4G18100/AT1G09590/AT1G14320/AT2G19730/AT5G60670/AT5G47700/AT2G18020/AT1G57660/AT4G15000/AT5G22440/AT3G05590/AT2G01020/AT2G32220/AT3G16080/AT3G09200/AT4G13170/AT3G23390/AT2G27530/AT2G37600/AT2G44860/AT3G09630/AT3G24830/AT1G09690/AT1G08360/AT3G04400/AT4G00810/AT1G02780/AT3G53740/AT2G07725/AT1G33140/AT2G01250/AT3G53430/AT3G60245/AT5G46430/AT4G26230/AT4G29410/AT2G39460/AT3G58700/AT4G31985/AT5G48760/AT2G39390/AT4G35490/AT4G14320/AT3G55280/AT1G15250/AT3G59540/AT3G13580/AT5G27770/AT4G02230/AT2G20450/AT3G22230/AT2G34480/AT2G19740/AT1G66580/AT1G33120/AT1G74270/AT1G80750/AT1G26910/AT5G45775/AT1G70600/AT3G14600/AT1G07070/AT5G02610/AT5G02450/AT2G42710/AT3G02190/AT1G77940/AT2G24500/AT3G06700/AT3G55750/AT1G01100/AT3G11120/AT4G27090/AT1G41880/AT2G25210/AT4G31420/AT3G28900/AT3G08520/AT1G69620/AT1G26880	105
DEG_only	DEG_only	GO:0022627	cytosolic small ribosomal subunit	77/4494	114/29066	6.55746282216053e-36	1.61422876472185e-33	1.27813003428427e-33	AT3G18130/AT1G48630/AT2G36160/AT5G20290/AT3G04840/AT5G23740/AT5G61170/AT4G31700/AT1G58380/AT5G58420/AT3G56340/AT5G10360/AT3G11510/AT2G01010/AT5G35530/AT2G37270/AT3G53890/AT5G52650/AT2G09990/AT2G40510/AT3G02080/AT3G57490/AT5G09510/AT1G15930/AT2G40590/AT1G72370/AT1G22780/AT3G41768/AT3G53870/AT5G27700/AT3G47370/AT3G11940/AT3G48930/AT5G02960/AT4G00100/AT1G18080/AT3G02560/AT2G31610/AT1G04270/AT5G28060/AT3G45030/AT4G09800/AT5G41520/AT1G07770/AT5G03850/AT5G56670/AT3G46040/AT4G33865/AT5G39850/AT5G64140/AT2G17360/AT3G60770/AT3G04920/AT4G25740/AT3G61110/AT1G48830/AT5G47930/AT5G18380/AT5G59850/AT3G52580/AT3G04230/AT5G15520/AT2G04390/AT2G41840/AT3G49080/AT5G15200/AT5G62300/AT2G32060/AT1G34030/AT1G31817/AT4G29430/AT2G45710/AT5G15750/AT5G59240/AT2G19750/AT4G30800/AT3G09680	77
DEG_only	DEG_only	GO:0042254	ribosome biogenesis	80/4494	122/29066	7.9189328499433e-36	1.67089483133804e-33	1.32299765357699e-33	AT1G48920/AT1G48630/AT5G27120/AT5G20290/AT5G39740/AT3G49010/AT3G25520/AT3G56340/AT3G05060/AT3G16780/AT1G03530/AT2G37190/AT5G56710/AT1G50920/AT3G09500/AT4G18100/AT3G53890/AT2G19730/AT5G60670/AT5G22100/AT2G40510/AT4G32720/AT3G16080/AT3G09200/AT2G40590/AT4G15770/AT2G44860/AT1G08410/AT5G27700/AT1G02780/AT3G53430/AT3G60245/AT5G46430/AT1G18080/AT4G26230/AT4G29410/AT4G30150/AT2G39460/AT2G39390/AT4G35490/AT5G28060/AT5G03850/AT3G55280/AT1G15250/AT3G59540/AT4G02230/AT5G64140/AT2G20450/AT3G04920/AT3G22230/AT3G61110/AT2G20490/AT2G34480/AT2G19740/AT5G47930/AT5G06360/AT1G74270/AT5G64670/AT3G14600/AT1G07070/AT5G02610/AT3G12370/AT5G56940/AT3G19800/AT3G06700/AT3G55750/AT1G67440/AT5G55140/AT1G52980/AT4G27090/AT1G41880/AT5G11750/AT2G45710/AT5G27820/AT3G28900/AT5G53070/AT1G69620/AT5G59240/AT3G44890/AT1G26880	80
DEG_only	DEG_only	GO:0009414	response to water deprivation	122/4494	298/29066	1.95332696902587e-26	3.60632991656402e-24	2.85545560866809e-24	AT1G52690/AT5G06760/AT5G52310/AT3G50970/AT2G46680/AT3G02480/AT1G20450/AT1G77120/AT4G02280/AT5G57050/AT1G20440/AT4G34000/AT4G27410/AT5G59220/AT1G02205/AT2G35300/AT5G15960/AT1G76180/AT3G61890/AT3G23920/AT5G52300/AT1G52890/AT5G67030/AT4G30960/AT3G05640/AT1G52400/AT1G43160/AT2G37760/AT5G20830/AT1G32560/AT5G06530/AT2G26740/AT2G21490/AT5G05410/AT2G22430/AT3G18490/AT5G59310/AT2G41870/AT3G14440/AT2G17840/AT5G45340/AT5G08620/AT3G24500/AT5G37500/AT4G39090/AT5G10230/AT4G39730/AT3G19580/AT1G45249/AT5G62470/AT2G36270/AT5G01820/AT2G18050/AT2G41430/AT4G34890/AT1G47128/AT3G57540/AT5G56030/AT1G56600/AT4G33950/AT5G13330/AT1G08920/AT3G29320/AT5G13750/AT3G50980/AT3G63060/AT2G40880/AT5G49630/AT5G13780/AT1G80410/AT1G56280/AT4G39130/AT3G23830/AT5G11270/AT2G37770/AT1G27320/AT2G33700/AT4G37790/AT1G27730/AT3G30775/AT4G00430/AT3G09940/AT1G76080/AT5G47120/AT1G22190/AT3G19290/AT2G45960/AT1G69310/AT1G01620/AT1G74520/AT1G46768/AT4G18780/AT5G23010/AT5G04280/AT2G47180/AT5G58670/AT1G35720/AT2G38470/AT5G60660/AT2G01830/AT3G50310/AT5G63850/AT5G65020/AT1G17950/AT3G12490/AT1G04400/AT4G15910/AT2G32700/AT4G23450/AT1G69600/AT5G24030/AT1G28520/AT2G42620/AT1G16060/AT2G41240/AT3G51920/AT2G38760/AT1G05180/AT1G73330/AT2G39010/AT5G65730/AT2G17820	122
DEG_only	DEG_only	GO:0009737	response to abscisic acid	147/4494	418/29066	1.4658054346692e-23	2.40554958556267e-21	1.90468986890933e-21	AT5G52310/AT3G50970/AT2G46680/AT2G15970/AT4G26080/AT1G20450/AT2G33380/AT4G12480/AT1G77120/AT5G57050/AT2G40170/AT1G20440/AT4G34000/AT1G54100/AT4G27410/AT5G59220/AT5G15960/AT1G76180/AT3G51810/AT3G61890/AT2G42530/AT5G52300/AT3G01420/AT4G21440/AT1G52400/AT1G43160/AT2G46270/AT4G25580/AT3G05880/AT4G28110/AT1G59870/AT2G21490/AT1G05100/AT5G01520/AT4G21410/AT3G18490/AT5G59310/AT2G41870/AT4G34710/AT2G17840/AT5G62490/AT3G58450/AT3G24500/AT5G37500/AT2G36530/AT5G39610/AT4G05100/AT4G27710/AT5G44120/AT3G63210/AT2G38940/AT4G28520/AT4G39260/AT3G19580/AT1G71030/AT1G22640/AT1G45249/AT5G62470/AT2G36270/AT5G01820/AT4G22200/AT4G19810/AT3G09770/AT3G57540/AT1G56600/AT2G46830/AT1G34670/AT4G33950/AT5G13330/AT1G18100/AT1G05510/AT1G08920/AT1G20630/AT3G50980/AT3G63060/AT5G59010/AT1G65690/AT5G53160/AT4G39130/AT1G71960/AT5G11270/AT2G05710/AT2G33700/AT1G10840/AT4G37790/AT1G27730/AT5G57330/AT2G32510/AT4G34990/AT3G57530/AT3G11050/AT3G30210/AT3G53180/AT1G51500/AT5G02240/AT5G64750/AT4G01280/AT1G49720/AT3G02410/AT3G19290/AT2G45640/AT4G32910/AT5G54230/AT5G62000/AT1G74520/AT1G12130/AT3G15730/AT5G25980/AT3G28580/AT4G37050/AT2G47180/AT5G58670/AT1G35720/AT5G16770/AT4G21534/AT5G04760/AT1G01060/AT5G52660/AT4G25000/AT5G60660/AT1G48000/AT5G52050/AT3G56850/AT4G32150/AT3G50310/AT1G65580/AT1G47510/AT1G44170/AT1G50280/AT5G16600/AT1G17950/AT4G17260/AT4G15910/AT4G23450/AT1G55870/AT3G46590/AT1G73980/AT1G16060/AT5G20910/AT1G75240/AT3G51920/AT2G21230/AT4G37040/AT2G31830/AT3G11820/AT5G65310/AT3G12560	147
DEG_only	DEG_only	GO:0009409	response to cold	120/4494	329/29066	5.71153103097719e-21	8.43593133275331e-19	6.67948523727964e-19	AT5G06760/AT5G52310/AT3G50970/AT4G26080/AT1G20450/AT2G33380/AT4G12480/AT1G77120/AT1G20440/AT5G20250/AT5G15960/AT1G76180/AT2G42530/AT5G52300/AT3G17390/AT1G43160/AT2G37760/AT5G20830/AT3G05880/AT3G05890/AT2G47730/AT3G25770/AT4G34710/AT2G17840/AT5G02500/AT1G68530/AT5G08620/AT5G37500/AT2G16500/AT4G35790/AT5G10230/AT2G36530/AT4G39730/AT2G37190/AT3G16470/AT4G39260/AT5G24090/AT5G01600/AT5G62470/AT5G01820/AT4G30650/AT1G01140/AT3G09200/AT3G21300/AT2G37230/AT3G22330/AT2G27720/AT1G55920/AT1G01120/AT2G05100/AT4G37610/AT1G56600/AT2G46830/AT4G28210/AT4G35090/AT5G23070/AT2G39460/AT2G05070/AT1G80820/AT2G40880/AT5G59010/AT3G06510/AT3G55280/AT1G23740/AT5G23860/AT5G38480/AT3G23830/AT3G04880/AT2G37770/AT1G63940/AT1G09350/AT1G27320/AT5G04530/AT5G43170/AT3G16460/AT1G27730/AT2G24040/AT5G04590/AT3G22370/AT4G09650/AT2G17870/AT3G01500/AT3G11050/AT1G47840/AT1G22190/AT1G09560/AT4G11150/AT1G74520/AT2G46590/AT1G46768/AT5G58780/AT5G04280/AT2G47180/AT5G58670/AT1G35720/AT1G09760/AT3G55990/AT2G38470/AT1G01060/AT2G27710/AT5G15090/AT2G40970/AT3G50310/AT2G38905/AT3G59770/AT5G65020/AT3G12490/AT1G16540/AT1G61980/AT3G02870/AT4G15910/AT4G02330/AT5G62690/AT2G38760/AT3G24440/AT2G20990/AT1G74710/AT1G05140/AT3G16690/AT5G54470	120
DEG_only	DEG_only	GO:0003729	mRNA binding	129/4494	391/29066	3.46422029768692e-18	4.65150307243962e-16	3.68301315859346e-16	AT5G20250/AT1G48920/AT3G17390/AT5G40420/AT5G47210/AT2G23350/AT3G07110/AT1G79270/AT5G20290/AT1G43170/AT3G04840/AT2G44120/AT3G49010/AT1G49760/AT4G17390/AT5G04800/AT4G31700/AT5G02050/AT3G56340/AT5G10360/AT3G16780/AT1G74060/AT4G17520/AT5G27850/AT3G05560/AT3G11510/AT3G09500/AT4G39260/AT1G53645/AT2G37270/AT1G14320/AT5G52650/AT2G40510/AT2G18020/AT5G57870/AT3G02830/AT4G13170/AT2G40590/AT1G29400/AT2G37230/AT4G02940/AT1G72370/AT1G22780/AT3G09630/AT3G24830/AT3G53870/AT3G47370/AT3G11940/AT3G48930/AT5G56030/AT1G20220/AT1G02780/AT4G16390/AT2G01250/AT4G38710/AT2G40290/AT1G04990/AT3G02560/AT2G31610/AT5G05990/AT3G57290/AT5G60960/AT3G58700/AT5G48760/AT2G39390/AT3G20250/AT2G29200/AT3G55340/AT5G41520/AT1G15250/AT3G13580/AT2G02740/AT1G76010/AT5G27770/AT3G10360/AT5G64140/AT3G55605/AT3G04920/AT4G25740/AT5G02530/AT2G34480/AT3G01790/AT1G48830/AT5G18380/AT3G23830/AT4G28440/AT3G56150/AT3G53500/AT1G47500/AT1G71260/AT5G15520/AT5G02610/AT2G17870/AT3G15010/AT5G40490/AT5G43960/AT4G36680/AT3G11400/AT1G15310/AT2G25970/AT2G41840/AT1G69250/AT2G33410/AT5G15200/AT5G62300/AT3G49430/AT5G04430/AT3G14010/AT2G29140/AT5G04280/AT5G21160/AT3G07660/AT4G27090/AT2G38770/AT2G22100/AT5G25754/AT1G10170/AT3G19760/AT1G15870/AT1G29030/AT1G13730/AT2G45710/AT1G69620/AT5G52040/AT1G75560/AT1G47490/AT3G19130/AT1G02840/AT5G37720	129
DEG_only	DEG_only	GO:0006364	rRNA processing	48/4494	85/29066	3.96023506824356e-18	4.87438932982978e-16	3.8594922463321e-16	AT1G48920/AT5G52470/AT3G22660/AT1G31970/AT3G11964/AT3G51800/AT2G43650/AT1G63810/AT4G05410/AT1G31660/AT4G01560/AT2G47990/AT1G08410/AT3G15460/AT4G02400/AT5G11240/AT3G02560/AT2G34260/AT1G18850/AT5G57280/AT1G25260/AT5G18570/AT3G61620/AT1G15420/AT5G66540/AT5G60990/AT5G41190/AT1G48830/AT5G63420/AT3G15080/AT5G08600/AT1G51380/AT5G20600/AT2G40430/AT5G35910/AT1G63780/AT3G60360/AT2G17510/AT3G49180/AT5G53770/AT1G11240/AT1G59760/AT5G15750/AT3G46210/AT1G55150/AT5G40530/AT2G17250/AT5G10620	48
